"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","Replicate"
"PE477",3,1,"T0_T24","c_V2","VP",-8491.9253564471,-203806.20855473,8627.51096003935,0.194979244488807,"LM_SR","2"
"PE477",3,1,"T0_T3","c_V2","VP",6325.52192314676,18976.5657694403,NA,1,"LM_SR","3"
"PE477",3,1,"T0_T6","c_V2","VP",8973.17514378665,53839.0508627199,1528.62329965731,0.971797700041032,"LM_SR","3"
"PE477",3,1,"T0_T9","c_V2","VP",-3342.88947757851,-30086.0052982066,7143.46930823292,0.0986893272015293,"LM_SR","3"
"PE477",3,1,"T0_T12","c_V2","VP",-11078.2588426723,-132939.106112068,6079.06497668014,0.525391879217886,"LM_SR","3"
"PE477",3,1,"T0_T24","c_V2","VP",-8331.85522561408,-199964.525414738,2749.11429004664,0.696634042091074,"LM_SR","3"
"PE477",4,1,"T0_T3","c_V2","VP",-54090.6429399089,-162271.928819727,NA,1,"LM_SR","1"
"PE477",4,1,"T0_T6","c_V2","VP",25086.9534718328,150521.720830997,45713.2066021067,0.231461230068117,"LM_SR","1"
"PE477",4,1,"T0_T9","c_V2","VP",-21613.7225152685,-194523.502637417,33836.7231094677,0.169442469606279,"LM_SR","1"
"PE477",4,1,"T0_T12","c_V2","VP",-9975.48014190083,-119705.76170281,20658.9166893139,0.0721149722299366,"LM_SR","1"
"PE477",4,1,"T0_T24","c_V2","VP",-4576.957648998,-109846.983575952,9080.30576005202,0.0597239114702013,"LM_SR","1"
"PE477",4,1,"T0_T3","c_V2","VP",-28189.069600766,-84567.208802298,NA,1,"LM_SR","2"
"PE477",4,1,"T0_T6","c_V2","VP",-13849.5024021272,-83097.0144127632,8278.95298219691,0.736734701008199,"LM_SR","2"
"PE477",4,1,"T0_T9","c_V2","VP",-13884.1247248543,-124957.122523689,3702.51428960046,0.875481609818895,"LM_SR","2"
"PE477",4,1,"T0_T12","c_V2","VP",1375.85205803902,16510.2246964683,9065.97123826492,0.00761854760724483,"LM_SR","2"
"PE477",4,1,"T0_T24","c_V2","VP",-379.642896777233,-9111.42952265358,3958.25498321483,0.0022944859557703,"LM_SR","2"
"PE477",4,1,"T0_T3","c_V2","VP",-59113.7915597483,-177341.374679245,NA,1,"LM_SR","3"
"PE477",4,1,"T0_T6","c_V2","VP",-1762.21795306487,-10573.3077183892,33111.9464602674,0.00282436926646647,"LM_SR","3"
"PE477",4,1,"T0_T9","c_V2","VP",-12325.701093261,-110931.309839349,16014.8657511886,0.22849853408815,"LM_SR","3"
"PE477",4,1,"T0_T12","c_V2","VP",4841.79861917966,58101.5834301559,13554.8142911814,0.0407958598039347,"LM_SR","3"
"PE477",4,1,"T0_T24","c_V2","VP",2234.00215664004,53616.051759361,5917.48701550447,0.0344054592410005,"LM_SR","3"
"PE477",5,1,"T0_T3","c_V2","VP",-1810.38936332969,-5431.16808998906,NA,1,"LM_SR","1"
"PE477",5,1,"T0_T6","c_V2","VP",-6455.11135480471,-38730.6681288282,2681.63149208905,0.852820203636591,"LM_SR","1"
"PE477",5,1,"T0_T9","c_V2","VP",3671.28867801342,33041.5981021208,5968.21207454619,0.159097767579011,"LM_SR","1"
"PE477",5,1,"T0_T12","c_V2","VP",5302.45549477469,63629.4659372962,3572.12637658403,0.423457880416397,"LM_SR","1"
"PE477",5,1,"T0_T24","c_V2","VP",5171.37226476108,124112.934354266,1547.23889090473,0.736341216223887,"LM_SR","1"
"PE477",5,1,"T0_T3","c_V2","VP",5326.49391767633,15979.481753029,NA,1,"LM_SR","2"
"PE477",5,1,"T0_T6","c_V2","VP",5617.35505993166,33704.1303595899,167.928758777926,0.999107108982259,"LM_SR","2"
"PE477",5,1,"T0_T9","c_V2","VP",4919.2319496728,44273.0875470552,409.998340603283,0.986297259954567,"LM_SR","2"
"PE477",5,1,"T0_T12","c_V2","VP",7118.64601773699,85423.7522128439,1291.70699490973,0.910103032192364,"LM_SR","2"
"PE477",5,1,"T0_T24","c_V2","VP",8696.32958797417,208711.91011138,721.296639703369,0.973219023001501,"LM_SR","2"
"PE477",5,1,"T0_T3","c_V2","VP",-87.6353098186623,-262.905929455987,NA,1,"LM_SR","3"
"PE477",5,1,"T0_T6","c_V2","VP",9452.55181879431,56715.3109127659,5508.02960682413,0.746523421514809,"LM_SR","3"
"PE477",5,1,"T0_T9","c_V2","VP",8399.71177783963,75597.4060005567,2537.15761181866,0.845686019965497,"LM_SR","3"
"PE477",5,1,"T0_T12","c_V2","VP",3093.27000518736,37119.2400622483,3395.85497500302,0.216655193787772,"LM_SR","3"
"PE477",5,1,"T0_T24","c_V2","VP",7550.35407230865,181208.497735408,1953.88967098762,0.788723877567588,"LM_SR","3"
"PE477",6,1,"T0_T3","c_V2","VP",-7631.66457497234,-22894.993724917,NA,1,"LM_SR","1"
"PE477",6,1,"T0_T6","c_V2","VP",-7640.43728002202,-45842.6236801321,5.06492362191586,0.999999560550292,"LM_SR","1"
"PE477",6,1,"T0_T9","c_V2","VP",179.339916278942,1614.05924651048,4514.75103750136,0.000788340448006615,"LM_SR","1"
"PE477",6,1,"T0_T12","c_V2","VP",-3415.17977571907,-40982.1573086288,3331.84377118641,0.259378043303245,"LM_SR","1"
"PE477",6,1,"T0_T24","c_V2","VP",-1811.92071299779,-43486.097111947,1515.14854008564,0.263366007636754,"LM_SR","1"
"PE477",6,1,"T0_T3","c_V2","VP",2342.28872902867,7026.86618708601,NA,1,"LM_SR","2"
"PE477",6,1,"T0_T6","c_V2","VP",-2230.92922501053,-13385.5753500632,2640.34861682732,0.4165419113711,"LM_SR","2"
"PE477",6,1,"T0_T9","c_V2","VP",6073.30247655695,54659.7222890126,4937.71636300111,0.430662659019605,"LM_SR","2"
"PE477",6,1,"T0_T12","c_V2","VP",5754.66146596356,69055.9375915627,2856.72160439672,0.574945728625062,"LM_SR","2"
"PE477",6,1,"T0_T24","c_V2","VP",1179.86531542552,28316.7675702126,1809.48176398401,0.0960786916260009,"LM_SR","2"
"PE477",6,1,"T0_T3","c_V2","VP",-17026.3262949696,-51078.9788849088,NA,1,"LM_SR","3"
"PE477",6,1,"T0_T6","c_V2","VP",-3049.00244488902,-18294.0146693341,8069.81168739467,0.124921139487508,"LM_SR","3"
"PE477",6,1,"T0_T9","c_V2","VP",-1071.05272075224,-9639.47448677012,3785.29618009914,0.0384898179112752,"LM_SR","3"
"PE477",6,1,"T0_T12","c_V2","VP",-1947.53768147989,-23370.4521777587,2243.26347519671,0.200793230573817,"LM_SR","3"
"PE477",6,1,"T0_T24","c_V2","VP",2827.28054381933,67854.7330516639,1686.2534625055,0.412732169596944,"LM_SR","3"
"PE486",1,1,"T0_T3","c_V2","VP",-2799.04274453523,-8397.12823360569,NA,1,"LM_SR","1"
"PE486",1,1,"T0_T6","c_V2","VP",-13696.9207497172,-82181.5244983034,6291.89279988739,0.825752471945504,"LM_SR","1"
"PE486",1,1,"T0_T9","c_V2","VP",-6639.106989924,-59751.962909316,4951.95194077012,0.473336340798502,"LM_SR","1"
"PE486",1,1,"T0_T12","c_V2","VP",-6534.46494069904,-78413.5792883885,2859.6490450265,0.635102714223019,"LM_SR","1"
"PE486",1,1,"T0_T24","c_V2","VP",-5518.95906246033,-132455.017499048,1272.49216354364,0.824643416602702,"LM_SR","1"
"PE486",1,1,"T0_T3","c_V2","VP",-7863.89680824995,-23591.6904247499,NA,1,"LM_SR","2"
"PE486",1,1,"T0_T6","c_V2","VP",-7795.17500900436,-46771.0500540262,39.676549293701,0.999974093735384,"LM_SR","2"
"PE486",1,1,"T0_T9","c_V2","VP",1127.14706945091,10144.3236250582,5151.33561350287,0.0233785590968111,"LM_SR","2"
"PE486",1,1,"T0_T12","c_V2","VP",1504.60327926995,18055.2393512395,2982.09835480956,0.0782180569830759,"LM_SR","2"
"PE486",1,1,"T0_T24","c_V2","VP",-1805.19111470787,-43324.5867529889,1606.33609432984,0.239964679473456,"LM_SR","2"
"PE486",1,1,"T0_T3","c_V2","VP",17507.510675903,52522.5320277091,NA,1,"LM_SR","3"
"PE486",1,1,"T0_T6","c_V2","VP",-5797.3629192614,-34784.1775155684,13455.0750435983,0.156578885413166,"LM_SR","3"
"PE486",1,1,"T0_T9","c_V2","VP",9567.09999080523,86103.8999172471,10718.9885588167,0.284851845681796,"LM_SR","3"
"PE486",1,1,"T0_T12","c_V2","VP",2116.27854952688,25395.3425943226,7536.83080774795,0.0256082827757214,"LM_SR","3"
"PE486",1,1,"T0_T24","c_V2","VP",-1505.49380154434,-36131.8512370641,3426.92557632902,0.0460282153622012,"LM_SR","3"
"PE486",2,1,"T0_T3","c_V2","VP",-26428.4480349236,-79285.3441047708,NA,1,"LM_SR","1"
"PE486",2,1,"T0_T6","c_V2","VP",2978.90736205995,17873.4441723597,16978.3445546035,0.0298645306053485,"LM_SR","1"
"PE486",2,1,"T0_T9","c_V2","VP",-5405.14967772872,-48646.3470995584,9004.64551838534,0.15265543182437,"LM_SR","1"
"PE486",2,1,"T0_T12","c_V2","VP",-10461.7331096209,-125540.79731545,5962.45690174398,0.506467320224672,"LM_SR","1"
"PE486",2,1,"T0_T24","c_V2","VP",-5690.83764202023,-136580.103408486,2926.18852276828,0.486008423298048,"LM_SR","1"
"PE486",2,1,"T0_T3","c_V2","VP",-12572.0990619865,-37716.2971859596,NA,1,"LM_SR","2"
"PE486",2,1,"T0_T6","c_V2","VP",-7437.28122680506,-44623.6873608304,2964.58845938186,0.862893616402704,"LM_SR","2"
"PE486",2,1,"T0_T9","c_V2","VP",-7613.49579582046,-68521.4621623841,1329.70202356685,0.942502003440469,"LM_SR","2"
"PE486",2,1,"T0_T12","c_V2","VP",-9543.68681955848,-114524.241834702,1353.23622717257,0.94311462727497,"LM_SR","2"
"PE486",2,1,"T0_T24","c_V2","VP",-7828.8831414964,-187893.195395914,767.075631809586,0.963019578276507,"LM_SR","2"
"PE486",2,1,"T0_T3","c_V2","VP",-16574.2052926234,-49722.6158778701,NA,1,"LM_SR","3"
"PE486",2,1,"T0_T6","c_V2","VP",-6666.1897523984,-39997.1385143904,5720.39543928394,0.57591374104653,"LM_SR","3"
"PE486",2,1,"T0_T9","c_V2","VP",-10714.6779574282,-96432.101616854,3465.25665886065,0.826999350716511,"LM_SR","3"
"PE486",2,1,"T0_T12","c_V2","VP",-4265.53703299467,-51186.4443959361,4226.87521994608,0.253429928088896,"LM_SR","3"
"PE486",2,1,"T0_T24","c_V2","VP",-7972.44715641702,-191338.731754008,2120.15623332276,0.779492104894565,"LM_SR","3"
"PE486",3,1,"T0_T3","c_V2","VP",-4515.78033309033,-13547.340999271,NA,1,"LM_SR","1"
"PE486",3,1,"T0_T6","c_V2","VP",-234.737280225695,-1408.42368135417,2471.66135898381,0.00893895205373287,"LM_SR","1"
"PE486",3,1,"T0_T9","c_V2","VP",36380.9555483713,327428.599935342,21168.9586206019,0.596251864130613,"LM_SR","1"
"PE486",3,1,"T0_T12","c_V2","VP",11753.3544737877,141040.253685452,18749.6092738808,0.115814128017247,"LM_SR","1"
"PE486",3,1,"T0_T24","c_V2","VP",202.159470969318,4851.82730326363,8776.92411867775,0.000132612941803557,"LM_SR","1"
"PE486",3,1,"T0_T3","c_V2","VP",-16189.5166189907,-48568.549856972,NA,1,"LM_SR","2"
"PE486",3,1,"T0_T6","c_V2","VP",1609.82984481231,9658.97906887385,10276.4574722761,0.0239521336827818,"LM_SR","2"
"PE486",3,1,"T0_T9","c_V2","VP",3468.09337377114,31212.8403639403,4719.33929877045,0.212608215578639,"LM_SR","2"
"PE486",3,1,"T0_T12","c_V2","VP",3360.59314179719,40327.1177015663,2725.41860496045,0.336345812583082,"LM_SR","2"
"PE486",3,1,"T0_T24","c_V2","VP",836.502801448613,20076.0672347667,1386.95775692209,0.0833581419736892,"LM_SR","2"
"PE486",3,1,"T0_T3","c_V2","VP",24047.7602239514,72143.2806718541,NA,1,"LM_SR","3"
"PE486",3,1,"T0_T6","c_V2","VP",6371.93229931583,38231.593795895,10205.1440104378,0.280500912243765,"LM_SR","3"
"PE486",3,1,"T0_T9","c_V2","VP",5343.27679231333,48089.49113082,4602.3584793144,0.402608811141469,"LM_SR","3"
"PE486",3,1,"T0_T12","c_V2","VP",4963.3868744791,59560.6424937492,2666.20953926414,0.535999791590204,"LM_SR","3"
"PE486",3,1,"T0_T24","c_V2","VP",2444.53348522558,58668.8036454138,1364.40271846621,0.445216001066221,"LM_SR","3"
"PE486",4,1,"T0_T3","c_V2","VP",13640.5515749873,40921.654724962,NA,1,"LM_SR","1"
"PE486",4,1,"T0_T6","c_V2","VP",13124.6660139575,78747.996083745,297.846667531611,0.999485263026819,"LM_SR","1"
"PE486",4,1,"T0_T9","c_V2","VP",6435.71051574797,57921.3946417317,3864.16671653124,0.581049991288117,"LM_SR","1"
"PE486",4,1,"T0_T12","c_V2","VP",16712.9776826855,200555.732192226,6339.13781818315,0.698522756873855,"LM_SR","1"
"PE486",4,1,"T0_T24","c_V2","VP",3329.47501600044,79907.4003840106,4739.31822852265,0.109832646863471,"LM_SR","1"
"PE486",4,1,"T0_T3","c_V2","VP",21302.1807614517,63906.5422843551,NA,1,"LM_SR","2"
"PE486",4,1,"T0_T6","c_V2","VP",14268.4686663917,85610.8119983501,4060.91557148523,0.925068076188533,"LM_SR","2"
"PE486",4,1,"T0_T9","c_V2","VP",4741.59094521678,42674.318506951,5792.4094089149,0.250960077112945,"LM_SR","2"
"PE486",4,1,"T0_T12","c_V2","VP",4000.01827338184,48000.2192805821,3371.5444921726,0.31935091790928,"LM_SR","2"
"PE486",4,1,"T0_T24","c_V2","VP",3749.96119723843,89999.0687337224,1461.70508688777,0.621986711801634,"LM_SR","2"
"PE486",4,1,"T0_T3","c_V2","VP",13639.5232458434,40918.5697375301,NA,1,"LM_SR","3"
"PE486",4,1,"T0_T6","c_V2","VP",13065.0918898422,78390.5513390531,331.648098018245,0.999356052691985,"LM_SR","3"
"PE486",4,1,"T0_T9","c_V2","VP",8039.41010532301,72354.6909479071,2905.36696912222,0.792891705221464,"LM_SR","3"
"PE486",4,1,"T0_T12","c_V2","VP",6498.34195872504,77980.1035047005,1898.77576855241,0.796094807615128,"LM_SR","3"
"PE486",4,1,"T0_T24","c_V2","VP",656.75497472165,15762.1193933196,1876.08134784919,0.0297260889943763,"LM_SR","3"
"PE486",5,1,"T0_T3","c_V2","VP",3840.39865927068,11521.195977812,NA,1,"LM_SR","1"
"PE486",5,1,"T0_T6","c_V2","VP",-145.39165275418,-872.349916525081,2301.19710958093,0.0039759519878074,"LM_SR","1"
"PE486",5,1,"T0_T9","c_V2","VP",-161.139839393395,-1450.25855454056,1029.16679692339,0.0121091397583106,"LM_SR","1"
"PE486",5,1,"T0_T12","c_V2","VP",-1121.48831465969,-13457.8597759163,812.701972811653,0.388287263948315,"LM_SR","1"
"PE486",5,1,"T0_T24","c_V2","VP",-479.459888366385,-11507.0373207932,397.732177219122,0.266484704927408,"LM_SR","1"
"PE486",5,1,"T0_T3","c_V2","VP",16.8940804396711,50.6822413190132,NA,1,"LM_SR","2"
"PE486",5,1,"T0_T6","c_V2","VP",1438.15296498833,8628.91778992998,820.564199582323,0.754404997575645,"LM_SR","2"
"PE486",5,1,"T0_T9","c_V2","VP",1438.15296498833,8628.91778992998,820.564199582323,0.754404997575645,"LM_SR","2"
"PE486",5,1,"T0_T12","c_V2","VP",2866.03538767216,34392.424652066,615.632264342523,0.915515801516711,"LM_SR","2"
"PE486",5,1,"T0_T24","c_V2","VP",1296.39133634211,31113.3920722106,534.063958419702,0.662629902930485,"LM_SR","2"
"PE486",5,1,"T0_T3","c_V2","VP",-4865.05495343734,-14595.164860312,NA,1,"LM_SR","3"
"PE486",5,1,"T0_T6","c_V2","VP",7347.36347774049,44084.180866443,7050.84306869688,0.520585529184934,"LM_SR","3"
"PE486",5,1,"T0_T9","c_V2","VP",3022.46442988643,27202.1798689779,4022.1629571564,0.220175880180275,"LM_SR","3"
"PE486",5,1,"T0_T12","c_V2","VP",1732.24321341067,20786.918560928,2438.7473315458,0.143964281510039,"LM_SR","3"
"PE486",5,1,"T0_T24","c_V2","VP",-153.535861303486,-3684.86067128365,1188.06607383785,0.00415785158081502,"LM_SR","3"
"PE486",6,1,"T0_T3","c_V2","VP",-12148.1021224956,-36444.3063674869,NA,1,"LM_SR","1"
"PE486",6,1,"T0_T6","c_V2","VP",-2390.34952530035,-14342.0971518021,5633.64108867651,0.152563795018938,"LM_SR","1"
"PE486",6,1,"T0_T9","c_V2","VP",629.210913538498,5662.89822184648,3063.79353054429,0.0206528584446695,"LM_SR","1"
"PE486",6,1,"T0_T12","c_V2","VP",-2625.2442124905,-31502.9305498859,2580.58836735226,0.256488713719869,"LM_SR","1"
"PE486",6,1,"T0_T24","c_V2","VP",-2581.95492394305,-61966.9181746331,1117.49741559578,0.571657233471399,"LM_SR","1"
"PE486",6,1,"T0_T3","c_V2","VP",-6714.99223457533,-20144.976703726,NA,1,"LM_SR","2"
"PE486",6,1,"T0_T6","c_V2","VP",-1376.71717115004,-8260.30302690021,3082.05454487691,0.166340346272977,"LM_SR","2"
"PE486",6,1,"T0_T9","c_V2","VP",1732.61657983323,15593.5492184991,2263.28614375656,0.226616250407632,"LM_SR","2"
"PE486",6,1,"T0_T12","c_V2","VP",-1378.03002637657,-16536.3603165188,2221.00476340814,0.113727246581733,"LM_SR","2"
"PE486",6,1,"T0_T24","c_V2","VP",-1489.30766728827,-35743.3840149186,962.259605100611,0.374553854170781,"LM_SR","2"
"PE486",6,1,"T0_T3","c_V2","VP",7849.9764268207,23549.9292804621,NA,1,"LM_SR","3"
"PE486",6,1,"T0_T6","c_V2","VP",-12431.1818950915,-74587.0913705492,11709.3322166334,0.529875288673955,"LM_SR","3"
"PE486",6,1,"T0_T9","c_V2","VP",-5222.09997680536,-46998.8997912482,6689.19374016165,0.233556914740156,"LM_SR","3"
"PE486",6,1,"T0_T12","c_V2","VP",-5886.94949811886,-70643.3939774263,3881.03670769416,0.434051226584238,"LM_SR","3"
"PE486",6,1,"T0_T24","c_V2","VP",-1632.89333477586,-39189.4400346205,2081.41572764455,0.133346992754125,"LM_SR","3"
"PE486",7,1,"T0_T3","c_V2","VP",1871.45097576607,5614.35292729822,NA,1,"LM_SR","1"
"PE486",7,1,"T0_T6","c_V2","VP",-293.523739159408,-1761.14243495645,1249.94873445095,0.0522624936822843,"LM_SR","1"
"PE486",7,1,"T0_T9","c_V2","VP",-20.8979424577555,-188.0814821198,580.731701758086,0.000647060497857297,"LM_SR","1"
"PE486",7,1,"T0_T12","c_V2","VP",-259.586667713955,-3115.04001256746,362.501318154511,0.145979716978218,"LM_SR","1"
"PE486",7,1,"T0_T24","c_V2","VP",1347.32553655042,32335.81287721,489.713610606346,0.654260000257431,"LM_SR","1"
"PE486",7,1,"T0_T3","c_V2","VP",2536.3040654651,7608.91219639531,NA,1,"LM_SR","2"
"PE486",7,1,"T0_T6","c_V2","VP",5223.186197142,31339.117182852,1551.27212200445,0.91894248414574,"LM_SR","2"
"PE486",7,1,"T0_T9","c_V2","VP",3355.52362438737,30199.7126194864,1282.18961202746,0.77398130105288,"LM_SR","2"
"PE486",7,1,"T0_T12","c_V2","VP",872.737877537237,10472.8545304468,1613.30254095476,0.0888774443317439,"LM_SR","2"
"PE486",7,1,"T0_T24","c_V2","VP",158.662078284647,3807.88987883153,728.358925744672,0.0117239421531861,"LM_SR","2"
"PE486",7,1,"T0_T3","c_V2","VP",4076.82614311093,12230.4784293328,NA,1,"LM_SR","3"
"PE486",7,1,"T0_T6","c_V2","VP",-2.91402708975466,-17.4841625385279,2355.43908548909,1.53053318433976e-06,"LM_SR","3"
"PE486",7,1,"T0_T9","c_V2","VP",145.262825762297,1307.36543186068,1056.8526152356,0.00935765470581248,"LM_SR","3"
"PE486",7,1,"T0_T12","c_V2","VP",-1409.12226892793,-16909.4672271351,1085.21126559539,0.359801074348237,"LM_SR","3"
"PE486",7,1,"T0_T24","c_V2","VP",184.597592662851,4430.34222390842,657.630269219403,0.0193177613041532,"LM_SR","3"
"PE477",1,1,"T0_T3","c_V2","VP",0,0,NA,NA,"VPCL_SR","1"
"PE477",1,1,"T0_T6","c_V2","VP",5038.598313611,15115.794940833,NA,NA,"VPCL_SR","1"
"PE477",1,1,"T0_T9","c_V2","VP",13059.56510078,78357.39060468,NA,NA,"VPCL_SR","1"
"PE477",1,1,"T0_T12","c_V2","VP",13059.56510078,78357.39060468,NA,NA,"VPCL_SR","1"
"PE477",1,1,"T0_T24","c_V2","VP",6555.70513928438,78979.532738145,NA,NA,"VPCL_SR","1"
"PE477",1,1,"T0_T3","c_V2","VP",1383.62833374193,4150.8850012258,NA,NA,"VPCL_SR","2"
"PE477",1,1,"T0_T6","c_V2","VP",7290.67728302763,43744.0636981658,NA,NA,"VPCL_SR","2"
"PE477",1,1,"T0_T9","c_V2","VP",7290.67728302763,43744.0636981658,NA,NA,"VPCL_SR","2"
"PE477",1,1,"T0_T12","c_V2","VP",5438.82378081631,54504.9745339808,NA,NA,"VPCL_SR","2"
"PE477",1,1,"T0_T24","c_V2","VP",4654.60290809655,74021.9916956478,NA,NA,"VPCL_SR","2"
"PE477",1,1,"T0_T3","c_V2","VP",2951.392273386,8854.176820158,NA,NA,"VPCL_SR","3"
"PE477",1,1,"T0_T6","c_V2","VP",7608.85825605217,45653.149536313,NA,NA,"VPCL_SR","3"
"PE477",1,1,"T0_T9","c_V2","VP",7608.85825605217,45653.149536313,NA,NA,"VPCL_SR","3"
"PE477",1,1,"T0_T12","c_V2","VP",7375.58331306575,67080.074646551,NA,NA,"VPCL_SR","3"
"PE477",1,1,"T0_T24","c_V2","VP",6912.49029127705,138894.984433842,NA,NA,"VPCL_SR","3"
"PE477",2,1,"T0_T3","c_V2","VP",11209.090389535,33627.271168605,NA,NA,"VPCL_SR","1"
"PE477",2,1,"T0_T6","c_V2","VP",11209.090389535,33627.271168605,NA,NA,"VPCL_SR","1"
"PE477",2,1,"T0_T9","c_V2","VP",11209.090389535,33627.271168605,NA,NA,"VPCL_SR","1"
"PE477",2,1,"T0_T12","c_V2","VP",27466.1614279103,164796.968567462,NA,NA,"VPCL_SR","1"
"PE477",2,1,"T0_T24","c_V2","VP",27466.1614279103,164796.968567462,NA,NA,"VPCL_SR","1"
"PE477",2,1,"T0_T3","c_V2","VP",0,0,NA,NA,"VPCL_SR","2"
"PE477",2,1,"T0_T6","c_V2","VP",17473.321442339,52419.964327017,NA,NA,"VPCL_SR","2"
"PE477",2,1,"T0_T9","c_V2","VP",9693.53670242183,58161.220214531,NA,NA,"VPCL_SR","2"
"PE477",2,1,"T0_T12","c_V2","VP",9693.53670242183,58161.220214531,NA,NA,"VPCL_SR","2"
"PE477",2,1,"T0_T24","c_V2","VP",9693.53670242183,58161.220214531,NA,NA,"VPCL_SR","2"
"PE477",2,1,"T0_T3","c_V2","VP",19208.9934378023,57626.980313407,NA,NA,"VPCL_SR","3"
"PE477",2,1,"T0_T6","c_V2","VP",19208.9934378023,57626.980313407,NA,NA,"VPCL_SR","3"
"PE477",2,1,"T0_T9","c_V2","VP",19208.9934378023,57626.980313407,NA,NA,"VPCL_SR","3"
"PE477",2,1,"T0_T12","c_V2","VP",13076.35415505,78458.1249303,NA,NA,"VPCL_SR","3"
"PE477",2,1,"T0_T24","c_V2","VP",11296.5731654395,108389.273709558,NA,NA,"VPCL_SR","3"
"PE477",3,1,"T0_T3","c_V2","VP",0,0,NA,NA,"VPCL_SR","1"
"PE477",3,1,"T0_T6","c_V2","VP",0,0,NA,NA,"VPCL_SR","1"
"PE477",3,1,"T0_T9","c_V2","VP",20521.0378798643,61563.113639593,NA,NA,"VPCL_SR","1"
"PE477",3,1,"T0_T12","c_V2","VP",20521.0378798643,61563.113639593,NA,NA,"VPCL_SR","1"
"PE477",3,1,"T0_T24","c_V2","VP",20521.0378798643,61563.113639593,NA,NA,"VPCL_SR","1"
"PE477",3,1,"T0_T3","c_V2","VP",0,0,NA,NA,"VPCL_SR","2"
"PE477",3,1,"T0_T6","c_V2","VP",0,0,NA,NA,"VPCL_SR","2"
"PE477",3,1,"T0_T9","c_V2","VP",3118.06091825435,9354.18275476305,NA,NA,"VPCL_SR","2"
"PE477",3,1,"T0_T12","c_V2","VP",3118.06091825435,9354.18275476305,NA,NA,"VPCL_SR","2"
"PE477",3,1,"T0_T24","c_V2","VP",14159.3488984995,311761.8252997,NA,NA,"VPCL_SR","2"
"PE477",3,1,"T0_T3","c_V2","VP",6325.52192314668,18976.56576944,NA,NA,"VPCL_SR","3"
"PE477",3,1,"T0_T6","c_V2","VP",8973.17514378669,53839.0508627201,NA,NA,"VPCL_SR","3"
"PE477",3,1,"T0_T9","c_V2","VP",8973.17514378669,53839.0508627201,NA,NA,"VPCL_SR","3"
"PE477",3,1,"T0_T12","c_V2","VP",8973.17514378669,53839.0508627201,NA,NA,"VPCL_SR","3"
"PE477",3,1,"T0_T24","c_V2","VP",8973.17514378669,53839.0508627201,NA,NA,"VPCL_SR","3"
"PE477",4,1,"T0_T3","c_V2","VP",0,0,NA,NA,"VPCL_SR","1"
"PE477",4,1,"T0_T6","c_V2","VP",104264.549883575,312793.649650724,NA,NA,"VPCL_SR","1"
"PE477",4,1,"T0_T9","c_V2","VP",104264.549883575,312793.649650724,NA,NA,"VPCL_SR","1"
"PE477",4,1,"T0_T12","c_V2","VP",93771.357611123,562628.145666738,NA,NA,"VPCL_SR","1"
"PE477",4,1,"T0_T24","c_V2","VP",93771.357611123,562628.145666738,NA,NA,"VPCL_SR","1"
"PE477",4,1,"T0_T3","c_V2","VP",0,0,NA,NA,"VPCL_SR","2"
"PE477",4,1,"T0_T6","c_V2","VP",490.064796511705,1470.19438953511,NA,NA,"VPCL_SR","2"
"PE477",4,1,"T0_T9","c_V2","VP",490.064796511705,1470.19438953511,NA,NA,"VPCL_SR","2"
"PE477",4,1,"T0_T12","c_V2","VP",31470.2231544257,188821.338926554,NA,NA,"VPCL_SR","2"
"PE477",4,1,"T0_T24","c_V2","VP",31470.2231544257,188821.338926554,NA,NA,"VPCL_SR","2"
"PE477",4,1,"T0_T3","c_V2","VP",0,0,NA,NA,"VPCL_SR","3"
"PE477",4,1,"T0_T6","c_V2","VP",55589.3556536187,166768.066960856,NA,NA,"VPCL_SR","3"
"PE477",4,1,"T0_T9","c_V2","VP",55589.3556536187,166768.066960856,NA,NA,"VPCL_SR","3"
"PE477",4,1,"T0_T12","c_V2","VP",69832.3181313787,418993.908788272,NA,NA,"VPCL_SR","3"
"PE477",4,1,"T0_T24","c_V2","VP",69832.3181313787,418993.908788272,NA,NA,"VPCL_SR","3"
"PE477",5,1,"T0_T3","c_V2","VP",0,0,NA,NA,"VPCL_SR","1"
"PE477",5,1,"T0_T6","c_V2","VP",0,0,NA,NA,"VPCL_SR","1"
"PE477",5,1,"T0_T9","c_V2","VP",28847.7960850807,86543.388255242,NA,NA,"VPCL_SR","1"
"PE477",5,1,"T0_T12","c_V2","VP",15274.2594070412,91645.556442247,NA,NA,"VPCL_SR","1"
"PE477",5,1,"T0_T24","c_V2","VP",7907.89021992495,142342.023958649,NA,NA,"VPCL_SR","1"
"PE477",5,1,"T0_T3","c_V2","VP",5326.49391767633,15979.481753029,NA,NA,"VPCL_SR","2"
"PE477",5,1,"T0_T6","c_V2","VP",5617.35505993167,33704.13035959,NA,NA,"VPCL_SR","2"
"PE477",5,1,"T0_T9","c_V2","VP",4809.34481050455,43284.103294541,NA,NA,"VPCL_SR","2"
"PE477",5,1,"T0_T12","c_V2","VP",7760.61495794158,93127.379495299,NA,NA,"VPCL_SR","2"
"PE477",5,1,"T0_T24","c_V2","VP",8467.46054106041,203219.05298545,NA,NA,"VPCL_SR","2"
